"a","b","c","x_n","x_m","vel1","vel2","vel3","G1","delta2","delta3"
0.00412670314172945,0.00511218503934554,0.0208900660245916,0.743731717927661,1.43169942791605,0.0208653706703479,0.0347249408568589,0.0486788245039441,0.329299595953127,0.0671173694657779,0.0667273517197277
0.00737286866133439,0.00688742159466,0.00919896464037162,0.686354016162653,1.70897659143351,0.0209526757574788,0.0348804823442195,0.0479581747373621,0.296822086357848,0.0624534856941644,0.111096048629875
0.00348000043750884,0.00521454800925462,0.0128396518048437,0.408726110663277,1.87778994387755,0.0202853328496475,0.0356760909804771,0.0496498504819993,0.350069165044456,0.0713469682413584,0.145927373133819
0.00422426457600322,0.00712702537274493,0.017507144882033,0.418894264272001,1.23890570425474,0.0202757108736713,0.0355159702867756,0.0493766326449048,0.293722620582364,0.0471793759890366,0.0953289312031609
0.0069906716449085,0.00565282944958623,0.0135102036493564,0.7599264611647,1.05023915164189,0.0202557733302369,0.0358808864177695,0.0489361171920801,0.384056615134632,0.0691201702058467,0.0864542399668484
0.00354800415399897,0.00510402206242788,0.0158227769425845,0.440331765024463,2.02224710887003,0.020596629890013,0.0351862137353224,0.0478544477711511,0.314910646906672,0.0620086682738364,0.0962530722834752
0.00565459417338094,0.0046529266306695,0.0137404281914538,0.886529260058381,1.97671579312426,0.0199637330132708,0.0353218897435791,0.0483213378804933,0.379845572848311,0.0641750960241957,0.0852776806491474
0.00499726538247871,0.00384378669055775,0.0147331451040579,0.739920678903378,1.4167740483057,0.0206395025094525,0.0361396064502249,0.0496237818499057,0.37490699072691,0.0694258551676979,0.104150439590402
0.00696917933899238,0.00699992384141947,0.0155395976472998,0.872879706853791,1.96176873460861,0.0200519943607172,0.0345230462515745,0.0474079203496226,0.337665351680449,0.0298939010364492,0.09330197941544
0.00450304334465456,0.00520003902865389,0.0139967496541722,0.842594716567575,1.65971865377608,0.0207097559924427,0.0360508282826932,0.047476136158975,0.353690451507353,0.0364063293041044,0.112680096947185
0.00396387409774106,0.00536857205797305,0.0216670895964643,1.08960426919064,0.948263173461577,0.0202697453600314,0.0354036500491891,0.0483268598248564,0.350196348963715,0.0420548802492966,0.083041386971944
0.00595379022362264,0.00703359829829609,0.0200823232417636,0.624519177617884,1.07658025744976,0.0207332685017714,0.035076411930243,0.0481077401667061,0.367219934204927,0.0717770566105668,0.0585409789780155
0.00509077671025946,0.00682381792195552,0.0107553300197523,0.605106877423811,1.21520849322157,0.0208217662087561,0.0358664968500729,0.0484193031762219,0.355098843465374,0.0696442043625354,0.135567416700742
0.00492502544036186,0.00683947276589602,0.0104397222012015,0.728097121758299,0.955131137199118,0.0201149476632042,0.0360067477718259,0.0487497847681409,0.333098054000065,0.0391592727417161,0.12682172761935
0.00622300449888052,0.00596996459701973,0.0160124268234218,0.793253533156629,1.30428317297021,0.0205887638918999,0.0356187650981986,0.0488747655041698,0.280178213218014,0.0547743728911073,0.118567395911312
0.00522071073807135,0.00613582829845062,0.0192058453750571,0.59183426647007,2.06001506490618,0.0203586279627723,0.0347953806541989,0.0474768410775784,0.285242579700565,0.0441839229104668,0.0970903880379931
0.00642513743145274,0.00451219009707379,0.0076673617844882,0.682750377689162,1.18313169145016,0.0204484487929961,0.0358172114368025,0.0478274770993235,0.277551180331324,0.0667366373837856,0.0517987015589979
0.00379563308045176,0.00487135375441653,0.0122820415385604,1.03117034604911,1.4666269464927,0.0201970940790646,0.0346367981052594,0.0495095359504946,0.387182039738873,0.03522615656993,0.108021584479045
0.00502206950720638,0.00597079596725149,0.0117412020671305,1.01384152607733,2.10932731367316,0.019922119059193,0.0362053022818976,0.0494681372990299,0.2818640056019,0.045674810117638,0.0578005652499059
0.00457131916971268,0.00527362912971756,0.0127732447462692,0.997484099590592,2.0340818235865,0.0206436018638822,0.0361281819317765,0.0483200995592551,0.363948506817542,0.0619440488946135,0.074330301269996
0.00380239146688323,0.00406851938558542,0.00971480885348562,1.05469735579183,1.80657285089039,0.0208820808589279,0.0360129549020654,0.0481201722320197,0.400417544272763,0.0546800825093698,0.122320169412484
0.00341204735823782,0.00401196029959826,0.0155330920676733,0.861118914728035,1.31569400809309,0.0208471814865926,0.0347432603051835,0.0485365872116856,0.424545084239483,0.0717317090827483,0.073308694611988
0.00426682274449449,0.00562725577420543,0.0131184913724129,0.952471599819971,1.21748277577279,0.0208142521074246,0.03615476114206,0.0498580406248592,0.399272997071,0.0488672754683404,0.107586989767947
0.00670854270436793,0.0036446369911599,0.0134524719788079,0.687157853697689,2.20292509780547,0.0198681882680359,0.0358694282168606,0.0485409321617369,0.267366173954889,0.0401876417266345,0.126107495190771
0.00613023476976328,0.00504088544331457,0.0170227057013368,0.862512919342972,1.16556115803276,0.0200569708737363,0.0357811545211801,0.0497405687608416,0.296184253505589,0.0724559561868431,0.131200424893138
0.00771287570471448,0.00437583574742766,0.020374495095189,0.813873796024465,0.675088786604942,0.0202362332026081,0.0352361676314165,0.0486546520174895,0.315747415299702,0.034174462645665,0.0981041289108666
0.00561676785653994,0.00752971328966367,0.0178880152876563,0.540560569681524,0.893429609561758,0.020531844008638,0.0360422940091866,0.048346528839275,0.371363841828726,0.0261974938337831,0.132394023960715
0.00420038285055237,0.0047517082863908,0.0154947482201314,0.909437225338403,2.09707936956118,0.0207408669106987,0.0360722072346214,0.0481115652234969,0.279496152830238,0.0609254750254983,0.115634486374087
0.00475049035046205,0.00422338048811248,0.018157283575526,0.884162591277191,0.692757132910145,0.0202162446879042,0.0360080552627411,0.0488782408255287,0.403780169101853,0.0320082665815216,0.073726785855405
0.00740744881429597,0.0049403052965082,0.0192796211014601,0.977331139421597,0.651622959298699,0.0203509337733577,0.0354123262509362,0.0475998767189472,0.376535677489784,0.067194559684,0.071744364476148
0.00455585176353484,0.00710003534368089,0.00879757051218836,0.548405713242158,2.05798568670948,0.0207548362834915,0.0346685450232489,0.0486257689509614,0.290518473406439,0.0634716202626459,0.0906826964097726
0.00689942495147776,0.00750143324929679,0.0147225645506718,0.794408927736478,1.95270571536318,0.0200706210959053,0.0360577900416692,0.0477594416703012,0.337566109163706,0.06587198715062,0.0609842840413633
0.00385902294095744,0.00346302333567539,0.0187584105535263,0.947829759793606,1.16630001143469,0.0207278041237611,0.0360119545053479,0.0476738451474148,0.291543696299079,0.0653822841179988,0.0919055341317132
0.00419802598060312,0.00443358793003151,0.0146673839441232,0.440226906603947,1.60992108525548,0.0198552630320904,0.0349734612510638,0.0486059273130348,0.334287381419931,0.0561202256899478,0.14345899896157
0.00599070671875339,0.00767737611926948,0.0159588850578263,0.785044299791293,2.05687843480686,0.0206888470830467,0.0351129923378773,0.049708723532311,0.315334445173166,0.0687358031895326,0.08105530553316
0.00597469611587473,0.00785008899810996,0.0202905589795131,1.02997477244135,0.801585670775059,0.0203849536614227,0.0361318477737295,0.0491973388010638,0.366650105273662,0.0470877107108338,0.106015036066286
0.00635628907975706,0.00385633331517015,0.0122647391299166,0.867818129356467,1.34917583222499,0.0206045354640204,0.0346375951642969,0.0496767631889321,0.321414461135669,0.0434171645210835,0.111532536424035
0.00355499943806315,0.00424329952699839,0.0129296342139915,0.496311370018992,1.68903711554505,0.0201961827610148,0.0362842426560043,0.0492912448563164,0.335730607107346,0.0505727363101172,0.0931078386646183
0.00708563788936229,0.00705541233395619,0.0147941881709152,0.310231151581794,1.01078015583894,0.0209088445608227,0.0359648747922101,0.04803059914095,0.370906166624416,0.0600462032717548,0.0761507448818931
0.0051745156732025,0.00339280526872246,0.0212422811734787,0.948580981722416,1.74036603427248,0.0200451273027846,0.0346402592799093,0.0486361467835209,0.322448398498325,0.065103277811443,0.0839675588142476
0.00347586054572532,0.00617308308017207,0.0152023766499386,0.967034347835009,1.8961986034099,0.0205558388524398,0.0362680536621923,0.0494226868658157,0.312113289859989,0.0505027141507377,0.143132943144524
0.00398835195014827,0.00588869089342135,0.0191434383463202,1.09893152036561,0.867934287797206,0.0208029461163473,0.0349098074697621,0.04928360361228,0.308229433473066,0.033351270172951,0.111357112824058
0.00544327541068831,0.00335445616979287,0.00876328447570628,1.07531613735339,2.02593601159591,0.0201639394719314,0.0355375562511799,0.0478405469873319,0.321834480294265,0.0634875771967554,0.0706113426930853
0.00248135644130257,0.0038160680246381,0.016995535094645,1.05285361263933,2.17024435045134,0.0209595233954916,0.0350628665069406,0.0496584025888109,0.296312061114811,0.0501746178732789,0.0941728204358602
0.00422902397780532,0.00492195624421726,0.0226171502346906,0.641778785934899,1.71143126267506,0.0200397218782574,0.0358767351937502,0.0494691833571082,0.281788319147052,0.0353901467493421,0.0727620727301599
0.00458854923642789,0.00485881883898966,0.0179169858798307,1.07508589428662,1.13831718377142,0.0200094777195174,0.0347337922996454,0.0473460022366657,0.416941554464307,0.0385457291827735,0.0841033746320987
0.00347363320498735,0.00621553930427782,0.0209805064215974,1.14051979251166,1.49051355877809,0.0203205470251997,0.0362037357505368,0.0496362719221689,0.359409056842811,0.0669581545978971,0.0686736966887093
0.00658133928363893,0.00444517041451053,0.0118056348152838,0.579791690155357,1.72335921599149,0.0198702009569938,0.0348531881692137,0.0483390933742223,0.405508241229733,0.045239485284664,0.131356745075441
0.00612030972052729,0.00482440115823599,0.0105238619068883,0.435726693089458,1.01905883483409,0.0207952615167632,0.0348359208226521,0.0493846462081551,0.321807921415552,0.0729082177231612,0.0526362818978983
0.0039548255328103,0.0034518904304799,0.0212070718134876,0.483158946754126,1.05734388710407,0.0204636923901127,0.034725862054734,0.0475282409503602,0.401002203537821,0.0304466468348971,0.0839832592803915
0.00629273930237071,0.00709064656894477,0.0110808773386334,1.04674672777074,1.92757369967893,0.0202287511707489,0.0348552373311137,0.0496577255702474,0.296860835617166,0.0411103827406059,0.100865909277776
0.00368875446735914,0.00586429485666497,0.0141699820900813,0.562173128230503,1.50671306334544,0.0203284865487051,0.0357527042235793,0.0472263584840526,0.345795494249186,0.0633266340826103,0.141315989323221
0.00440910884229019,0.00700185068779433,0.0184831201262752,0.648867449724715,1.29521355387003,0.020431860565361,0.0357785461928696,0.0488138576086046,0.420155696709844,0.0361486601221433,0.0820292355440091
0.00560842754822194,0.00385175985367511,0.0135660352479826,0.402320943013695,1.49235572405288,0.02040775860992,0.0352158349920454,0.0493665978721537,0.286847564368454,0.036928464092199,0.129271856280335
0.00606261496526406,0.00643147467382836,0.00910781263890839,1.01431180610639,1.93077636139852,0.0206462165525768,0.0355171856816613,0.0493874812505668,0.349916756630486,0.0282718794917245,0.128811158715093
0.00767024953083494,0.00629941012705272,0.0115443774597128,0.508994401328091,1.33386255650769,0.0200965210872178,0.0353250066200099,0.0497215692522948,0.32896488731747,0.0670322137295001,0.134590626740356
0.00519670092231184,0.00351784424199297,0.0118526717471253,1.13717938517308,1.77391539852483,0.0206459947666897,0.0350675669757241,0.0487701801294831,0.275861570095108,0.0365769537916861,0.0827110391458194
0.0054645313643168,0.00642235361435808,0.0138600461885836,0.448220078690263,0.974792781697155,0.0205510250499004,0.0348023585462367,0.0495931565156777,0.400456671972935,0.0274583605746354,0.14056830466232
0.00341905137266532,0.0073685144352178,0.0173221987638264,0.889043084440153,2.11050777679322,0.0206185439105757,0.0364095689519256,0.0471461149665705,0.30514407176645,0.0710080241875071,0.142433954788959
0.00615794310312512,0.00598294015208795,0.0185648692690018,0.713135075163084,1.24352442922806,0.020912094118203,0.0357198107234458,0.0494730615090412,0.418462093443967,0.0266286078199628,0.123841996277405
0.00695356836367361,0.007710397494701,0.00918195796208444,1.06132659369087,1.0118378224773,0.02061155065663,0.0350353593952631,0.0487500780885612,0.268365097238701,0.0364222267713933,0.0645156883401284
0.00545934433141318,0.00713199330444152,0.0121643330728789,1.08223589673378,0.841526668192085,0.0201376999372737,0.035694699277183,0.048985780451365,0.2780900892744,0.0701717363851075,0.112087577214674
0.0063321106101889,0.00525432640556638,0.015497132408933,1.14553740063719,1.06275135894913,0.0203750260601275,0.0346589108505267,0.0492323291633155,0.421408834615357,0.0518790608981182,0.123610843109046
0.00566732862378009,0.00450923696952182,0.0147851166621532,0.610128471584193,0.80870882142093,0.0206785775579636,0.0348170098821776,0.0489411341677819,0.277671547609788,0.0357193018245453,0.0670487513675075
0.0041597257008347,0.00593629593155022,0.00835438415029307,0.859532578284008,1.91646943947599,0.0197995442267482,0.0360947377273291,0.0494833718043087,0.360757870379612,0.0507036202062981,0.116953999284545
0.00313663038340934,0.00538122059015804,0.0108137474032869,0.907399782178074,0.900416021262947,0.0208120330112953,0.0347987389719615,0.0480072888646949,0.419241496728904,0.0407624936129944,0.12889250439029
0.00590469145607844,0.00411902556518087,0.010423995319307,0.802447711666056,2.25817438232861,0.0204065342769559,0.0350859947715829,0.0471290998543707,0.294319220981791,0.0257286598828144,0.0855652911828272
0.0064203925854718,0.00331051319925131,0.00792755384919955,1.00076590761941,1.72154279967982,0.0200680798672525,0.035352685033461,0.0474107708905914,0.373196781804195,0.0388536372210202,0.131629027013415
0.00581760720343619,0.00413277419142189,0.0194965849888427,0.683309172381606,1.27061850805634,0.0198375384339229,0.0363202993473091,0.0494190212229372,0.320588476930154,0.069893830660088,0.0722334955063043
0.00534061777905432,0.00300932507417657,0.0138495983408152,0.686493168795988,1.72394530948583,0.0201850508385993,0.0360547510457941,0.0489846285542491,0.356264706418443,0.0423507646549551,0.140727640679239
0.00425387035587577,0.0037480806402147,0.0216270665540358,0.765640492176474,1.10714606315646,0.0201164967016363,0.0354955135038073,0.0481926426401545,0.294445943847342,0.0460575209143513,0.0722842364297737
0.00722575415030713,0.00375765550232939,0.0199524546325294,0.820255206764338,0.812920340816793,0.0208627763535982,0.0354911974808262,0.0479525179299943,0.351880551229861,0.0235177405733557,0.133830846675204
0.00672306986142843,0.00399265718574659,0.0137199928772505,0.515395672798448,0.788251149910712,0.0207904275446656,0.0350938155031286,0.0470925919496063,0.300925717951524,0.0697056904947234,0.0997027499046223
0.00538216730390485,0.00593177551166849,0.0166491025750344,0.472117687828332,1.46733679678808,0.020034621719559,0.0352460009355047,0.0478237468962032,0.278671220827512,0.0722677126170392,0.0676173573210486
0.00367995380202851,0.00327323906166553,0.0119862504699404,0.896666461427923,1.8987151781895,0.0208221636600301,0.0364610275980619,0.0476066931054576,0.414896958880372,0.0746817890044302,0.0632266835896461
0.00503748222248568,0.00654879254367259,0.0174025404733279,0.888907520803926,1.18059084862751,0.0202939593965897,0.034782872580798,0.0494801607897215,0.285789449134076,0.0650067978060478,0.0863636031667609
0.00388055072259014,0.00629718215246108,0.0146256556836509,1.12912113657933,1.69753062812086,0.0208559982748947,0.0351798731506907,0.0470817402726771,0.272146813062776,0.0350082825979684,0.145161254360944
0.00694038695766418,0.00424287547150193,0.0195141944749517,0.514369930017024,0.983205787419272,0.0201027803413321,0.0356046034767404,0.0493911772661278,0.355033795669266,0.0463091528859863,0.131323583553089
0.00501249733851846,0.00567004969230804,0.0124364353980676,0.713997250848444,2.1783100601325,0.0204102490582617,0.036290345458176,0.0491428692097466,0.310925168655127,0.0274709271840297,0.0605272341852752
0.00557514814100692,0.00443507954823526,0.00717666721905477,0.507852250981343,1.57792163920052,0.0197974364697642,0.0360066110582153,0.0485211875360171,0.383341509097399,0.0607984515200858,0.122427573050605
0.00324426180719883,0.00330684485494685,0.0149583767662158,1.0844366903152,2.14196102924533,0.0203378534221639,0.0349012898332463,0.0472726558499409,0.381071007833069,0.0619044494095817,0.0478995485534216
0.00660546318298811,0.00530881763874928,0.0146595027656903,0.586911310121213,1.53149282002392,0.0199473051473421,0.0361757073690708,0.050010806450889,0.421658027241213,0.0571569929497014,0.0740438949525007
0.00631648047360589,0.00508033177600614,0.0217584909134059,0.550664795171464,1.86294743353771,0.0199774496245493,0.0347772458598724,0.0485684524202992,0.3485321761573,0.0310155392819515,0.129549946215125
0.00519530237130409,0.00748396935624938,0.00811009928695508,0.585610307459172,1.19829617283553,0.0207767453730042,0.0346387434540307,0.0498444704476839,0.352420391276927,0.0496585414572631,0.066231154071046
0.00381128789609144,0.00519844820312824,0.0131192184301297,0.784555761813198,2.25526741369197,0.0199003267645859,0.0347925234269013,0.0480281757092827,0.313945911326905,0.0725995091679995,0.13605326261298
0.00705014012754465,0.0040229453014513,0.0187289655910005,0.959155111601204,0.778196665753971,0.0207406566436547,0.0351696113758951,0.0470117017655758,0.350257891455293,0.0273693705630919,0.057550473924093
0.00559112823923857,0.00578415848611378,0.013898374229243,0.354980861876177,1.10542017472991,0.0203676314504157,0.0363382253489886,0.0485235514135957,0.340044816280332,0.0694945353269402,0.0899859789856919
0.00716797000631208,0.00637390444125621,0.0210545034228866,1.1484634241037,2.38912302743092,0.0201692727864179,0.0350885325331291,0.0478474163073065,0.416492499028669,0.057815513092553,0.127937181141789
0.00682605542413598,0.00495377439808358,0.0105436762221856,0.636787534550118,2.11145029664333,0.0205726038832413,0.0346852629949763,0.0470939333949006,0.301370712557253,0.0547281228213687,0.0508302281582938
0.00412436068650018,0.00640832235021312,0.0144505669277748,0.493620911339176,1.72849167583713,0.020330869815161,0.0350066402104751,0.0468029445488517,0.402550627010658,0.0545420312432037,0.0925245633613621
0.00675853110483694,0.00701340271294002,0.0120508912171628,1.04231338755412,1.65244494703972,0.0209444651769,0.0354274252149786,0.0493091472255863,0.429832921355246,0.0715255252569669,0.0799207451465284
0.00306016277670405,0.00397063934041134,0.0226412225139284,0.870353899894108,1.6420755218938,0.020972942832251,0.0363254436409807,0.0485984663466337,0.37245389566734,0.0731964511127421,0.0968197065999731
0.00574057932720656,0.00676057212359365,0.0199171727719274,1.0307918467102,1.37901978049198,0.0207987977285669,0.0361111574710747,0.0473208764909653,0.349405680547993,0.0329081313009677,0.0756626160164387
0.00641573954287962,0.00400818373764831,0.0103188602519527,0.455113000414049,1.15233868405226,0.0208528591828089,0.0348312705084847,0.0472076561585394,0.41031064728903,0.0651844160015928,0.117902024844498
0.00634457821087689,0.00501866459367009,0.0203168916825203,1.0612444521307,1.75104560314481,0.0202348887384913,0.0349987469294988,0.0478394080134964,0.312819590818023,0.0303264739929279,0.134400677068036
0.00728354374520082,0.00391985669608837,0.00992921989806869,0.957034579897992,1.96010546707932,0.020736921063251,0.0366341583508336,0.0488062467590288,0.346886180273987,0.0578439172328857,0.0716539431517012
0.00299695664067383,0.00310016893316651,0.0168905597337603,0.649422050896642,1.0787734970856,0.0209482444575506,0.0348799992389711,0.0493784555495903,0.289404552765,0.0481107402653573,0.127235818004918
0.00334302758705396,0.00614216251781088,0.00892096122583235,0.926603806221084,1.29355203594166,0.0197943799620019,0.034926050122755,0.0487326527549966,0.342320268044466,0.0750010081497615,0.100482465283321
0.00621739240380898,0.00734001561188139,0.00905540495037194,0.767887127483566,1.14565182366224,0.020758140664444,0.035993639754472,0.0482328612355851,0.377862873869647,0.0622245836714457,0.074241141286057
0.00305009840359714,0.00346319232031893,0.0090241751976076,0.530679947789112,2.04493689012345,0.0202614989234488,0.0344643489034339,0.0471478018415458,0.305236891743384,0.0298558432488784,0.102997857386493
0.00513469927460062,0.00537292698620659,0.0173675342060368,1.05112269297609,0.724660701902176,0.020714213724426,0.0354957163613323,0.0472477604269333,0.310447820782407,0.0394412960030721,0.150240402219684
0.00504071425990816,0.00436717280374822,0.0179301967104496,0.835689335495769,1.88130206596961,0.0198540736782569,0.0349345914536702,0.047739705228129,0.364479882338069,0.0278306476970692,0.0802178653838183
0.00601201841845986,0.00321504484172965,0.0187869405030183,0.584844349066413,1.79190674751357,0.0209276845640557,0.0360340134843326,0.0477033312840499,0.305713064446157,0.0714371628445981,0.0662211482813396
0.00441548734628343,0.00405114604502979,0.0145944668122495,0.913184939151577,1.81483852256112,0.0202370617754816,0.0355062611066041,0.0469333075349696,0.442326081330109,0.0478794812094863,0.138989300271198
0.00772711475724286,0.00656859201616763,0.0115571941729824,0.967290784703172,1.12980048254271,0.0207723119886214,0.0349671732425108,0.0499697582771692,0.297425228648885,0.0589205792377272,0.0969478985086246
0.0062192175651609,0.00712310361425362,0.00813257184019242,0.91172978802126,0.876366997035756,0.0205270035000043,0.0355777722637013,0.0494021078326503,0.388764785046267,0.0245362594759895,0.107325336527512
0.00638200251551177,0.00393418571175745,0.00866075084172352,1.04770722343595,1.25448300346975,0.0201674977931566,0.0349286303440405,0.0470504905062451,0.304125192221897,0.0420784570333536,0.0674322473805631
0.00607275978667054,0.00735320269521567,0.0112386628008202,0.630543018921028,1.13041670334635,0.0208713905287913,0.0347143181688236,0.0469014605844148,0.412440770199428,0.0742459899187926,0.137880908025617
0.00582099370964227,0.00714989619477813,0.012328879972855,0.813955923946988,1.27758365079775,0.0204655261564991,0.0364341274967826,0.0489212147297599,0.282135958416342,0.0574493049819255,0.0649755983860092
0.00599662063232769,0.00778665579243035,0.0179272935274879,0.692119980003987,1.08768627373577,0.0208574566021232,0.0349490162508944,0.0491643956841576,0.385936316979118,0.0558486513895087,0.121506322998356
0.00747160400757164,0.00579043290197222,0.0162882765930091,0.356790561953065,1.73529532415812,0.0198905386112553,0.0364126096027647,0.0487116320313155,0.295869281828089,0.0351192207099695,0.0731321972436388
0.00564580452959627,0.00402700878394278,0.0212178712868693,0.441874707483407,0.714358611941733,0.0204442157288752,0.0354098972764398,0.0488445400939801,0.393322831388717,0.0412455767051177,0.0605855752895307
0.00517336294304423,0.00460938714510881,0.0210561770826448,1.13772943286973,0.846704991705506,0.0200165739381126,0.0361142143605086,0.049420699517646,0.312482110556172,0.0514876871041569,0.0725232884411584
0.00637953153189864,0.0044526846507995,0.0149343342467356,0.362194763781759,2.19662829169468,0.0209119382667244,0.0364291951293358,0.0472181261015475,0.421274193267229,0.0339187424497749,0.0559769224688853
0.00383883973829249,0.00641781797268098,0.0168988638896827,0.884871354423434,1.02240354532984,0.0206192065862563,0.0355528163000845,0.0495354724662996,0.348024694511232,0.0454953548067773,0.0454041554053407
0.00745546957975887,0.00627794584525156,0.0104103688972596,0.435085812057077,0.717510654702585,0.0207243403235952,0.0359554031698354,0.049644703011129,0.309797703123789,0.0648139964514424,0.0579309728758875
0.0063283479312807,0.0074792538629798,0.0207104973770245,0.908600521983183,1.09183992806242,0.0196936665824724,0.0360393817639207,0.0488943922282888,0.386106876500263,0.0654830910922645,0.13585905407123
